"num","Year","Cases","Canton","Month"
"861",2011,25,"Talamanca",12
"862",2012,12,"Talamanca",1
"863",2012,2,"Talamanca",2
"864",2012,1,"Talamanca",3
"865",2012,2,"Talamanca",4
"866",2012,17,"Talamanca",5
"867",2012,17,"Talamanca",6
"868",2012,103,"Talamanca",7
"869",2012,139,"Talamanca",8
"870",2012,91,"Talamanca",9
"871",2012,56,"Talamanca",10
"872",2012,41,"Talamanca",11
"873",2012,12,"Talamanca",12
"874",2013,22,"Talamanca",12
"875",2013,12,"Talamanca",1
"876",2013,6,"Talamanca",2
"877",2013,9,"Talamanca",3
"878",2013,23,"Talamanca",4
"879",2013,18,"Talamanca",5
"880",2013,31,"Talamanca",6
"881",2013,71,"Talamanca",7
"882",2013,27,"Talamanca",8
"883",2013,27,"Talamanca",9
"884",2013,31,"Talamanca",10
"885",2013,14,"Talamanca",11
"886",2014,13,"Talamanca",12
"887",2014,13,"Talamanca",1
"888",2014,9,"Talamanca",2
"889",2014,9,"Talamanca",3
"890",2014,14,"Talamanca",4
"891",2014,14,"Talamanca",5
"892",2014,56,"Talamanca",6
"893",2014,28,"Talamanca",7
"894",2014,19,"Talamanca",8
"895",2014,10,"Talamanca",9
"896",2014,7,"Talamanca",10
"897",2014,9,"Talamanca",11
"898",2015,3,"Talamanca",1
"899",2015,0,"Talamanca",2
"900",2015,0,"Talamanca",3
"901",2015,1,"Talamanca",4
"902",2015,1,"Talamanca",5
"903",2015,5,"Talamanca",6
"904",2015,6,"Talamanca",7
"905",2015,4,"Talamanca",8
"906",2015,4,"Talamanca",9
"907",2015,3,"Talamanca",10
"908",2015,0,"Talamanca",11
"909",2015,3,"Talamanca",12
"910",2016,2,"Talamanca",1
"911",2016,1,"Talamanca",2
"912",2016,1,"Talamanca",3
"913",2016,1,"Talamanca",4
"914",2016,1,"Talamanca",5
"915",2016,2,"Talamanca",6
"916",2016,2,"Talamanca",7
"917",2016,8,"Talamanca",8
"918",2016,4,"Talamanca",9
"919",2016,2,"Talamanca",10
"920",2016,2,"Talamanca",11
"921",2016,1,"Talamanca",12
"922",2017,3,"Talamanca",1
"923",2017,3,"Talamanca",2
"924",2017,1,"Talamanca",3
"925",2017,2,"Talamanca",4
"926",2017,1,"Talamanca",5
"927",2017,2,"Talamanca",6
"928",2017,6,"Talamanca",7
"929",2017,3,"Talamanca",8
"930",2017,2,"Talamanca",9
"931",2017,3,"Talamanca",10
"932",2017,1,"Talamanca",11
"933",2017,2,"Talamanca",12
"934",2018,7,"Talamanca",1
"935",2018,2,"Talamanca",2
"936",2018,2,"Talamanca",3
"937",2018,8,"Talamanca",4
"938",2018,11,"Talamanca",5
"939",2018,16,"Talamanca",6
"940",2018,11,"Talamanca",7
"941",2018,11,"Talamanca",8
"942",2018,14,"Talamanca",9
"943",2018,4,"Talamanca",10
"944",2018,4,"Talamanca",11
"945",2018,4,"Talamanca",12
"946",2019,0,"Talamanca",12
"947",2019,4,"Talamanca",1
"948",2019,8,"Talamanca",2
"949",2019,5,"Talamanca",3
"950",2019,5,"Talamanca",4
"951",2019,7,"Talamanca",5
"952",2019,5,"Talamanca",6
"953",2019,12,"Talamanca",7
"954",2019,16,"Talamanca",8
"955",2019,4,"Talamanca",9
"956",2019,4,"Talamanca",10
"957",2000,8,"Matina",1
"958",2000,5,"Matina",2
"959",2000,2,"Matina",3
"960",2000,6,"Matina",4
"961",2000,6,"Matina",5
"962",2000,10,"Matina",6
"963",2000,8,"Matina",7
"964",2000,6,"Matina",8
"965",2000,11,"Matina",9
"966",2000,7,"Matina",10
"967",2000,10,"Matina",11
"968",2000,16,"Matina",12
"969",2001,1,"Matina",1
"970",2001,7,"Matina",2
"971",2001,5,"Matina",3
"972",2001,18,"Matina",4
"973",2001,65,"Matina",5
"974",2001,19,"Matina",6
"975",2001,32,"Matina",7
"976",2001,14,"Matina",8
"977",2001,23,"Matina",9
"978",2001,46,"Matina",10
"979",2001,21,"Matina",11
"980",2001,19,"Matina",12
"981",2002,19,"Matina",12
"982",2002,19,"Matina",1
"983",2002,19,"Matina",2
"984",2002,2,"Matina",3
"985",2002,18,"Matina",4
"986",2002,31,"Matina",5
"987",2002,10,"Matina",6
"988",2002,14,"Matina",7
"989",2002,14,"Matina",8
"990",2002,21,"Matina",9
"991",2002,13,"Matina",10
"992",2002,17,"Matina",11
"993",2003,52,"Matina",12
"994",2003,12,"Matina",1
"995",2003,2,"Matina",2
"996",2003,6,"Matina",3
"997",2003,5,"Matina",4
"998",2003,1,"Matina",5
"999",2003,30,"Matina",6
"1000",2003,117,"Matina",7
"1001",2003,125,"Matina",8
"1002",2003,123,"Matina",9
"1003",2003,53,"Matina",10
"1004",2003,42,"Matina",11
"1005",2004,37,"Matina",1
"1006",2004,51,"Matina",2
"1007",2004,54,"Matina",3
"1008",2004,27,"Matina",4
"1009",2004,49,"Matina",5
"1010",2004,58,"Matina",6
"1011",2004,57,"Matina",7
"1012",2004,75,"Matina",8
"1013",2004,87,"Matina",9
"1014",2004,91,"Matina",10
"1015",2004,95,"Matina",11
"1016",2004,54,"Matina",12
"1017",2005,90,"Matina",1
"1018",2005,82,"Matina",2
"1019",2005,99,"Matina",3
"1020",2005,167,"Matina",4
"1021",2005,195,"Matina",5
"1022",2005,162,"Matina",6
"1023",2005,232,"Matina",7
"1024",2005,279,"Matina",8
"1025",2005,147,"Matina",9
"1026",2005,237,"Matina",10
"1027",2005,44,"Matina",11
"1028",2005,31,"Matina",12
"1029",2006,31,"Matina",1
"1030",2006,18,"Matina",2
"1031",2006,31,"Matina",3
"1032",2006,24,"Matina",4
"1033",2006,24,"Matina",5
"1034",2006,30,"Matina",6
"1035",2006,27,"Matina",7
"1036",2006,12,"Matina",8
"1037",2006,8,"Matina",9
"1038",2006,24,"Matina",10
"1039",2006,28,"Matina",11
"1040",2006,41,"Matina",12
"1041",2007,50,"Matina",1
"1042",2007,39,"Matina",2
"1043",2007,46,"Matina",3
"1044",2007,42,"Matina",4
"1045",2007,43,"Matina",5
"1046",2007,81,"Matina",6
"1047",2007,232,"Matina",7
"1048",2007,160,"Matina",8
"1049",2007,179,"Matina",9
"1050",2007,124,"Matina",10
"1051",2007,65,"Matina",11
"1052",2007,24,"Matina",12
"1053",2008,12,"Matina",12
"1054",2008,22,"Matina",1
"1055",2008,15,"Matina",2
"1056",2008,20,"Matina",3
"1057",2008,17,"Matina",4
"1058",2008,10,"Matina",5
"1059",2008,35,"Matina",6
"1060",2008,47,"Matina",7
"1061",2008,39,"Matina",8
"1062",2008,34,"Matina",9
"1063",2008,20,"Matina",10
"1064",2008,12,"Matina",11
"1065",2009,8,"Matina",1
"1066",2009,4,"Matina",2
"1067",2009,7,"Matina",3
"1068",2009,2,"Matina",4
"1069",2009,2,"Matina",5
"1070",2009,14,"Matina",6
"1071",2009,9,"Matina",7
"1072",2009,12,"Matina",8
"1073",2009,6,"Matina",9
"1074",2009,1,"Matina",10
"1075",2009,3,"Matina",11
"1076",2009,3,"Matina",12
"1077",2010,0,"Matina",1
"1078",2010,0,"Matina",2
"1079",2010,0,"Matina",3
"1080",2010,0,"Matina",4
"1081",2010,15,"Matina",5
"1082",2010,0,"Matina",6
"1083",2010,0,"Matina",7
"1084",2010,6,"Matina",8
"1085",2010,17,"Matina",9
"1086",2010,13,"Matina",10
"1087",2010,12,"Matina",11
"1088",2010,0,"Matina",12
"1089",2011,4,"Matina",1
"1090",2011,1,"Matina",2
"1091",2011,1,"Matina",3
"1092",2011,0,"Matina",4
"1093",2011,6,"Matina",5
"1094",2011,34,"Matina",6
"1095",2011,38,"Matina",7
"1096",2011,119,"Matina",8
"1097",2011,100,"Matina",9
"1098",2011,178,"Matina",10
"1099",2011,102,"Matina",11
"1100",2011,60,"Matina",12
"1101",2012,36,"Matina",1
"1102",2012,16,"Matina",2
"1103",2012,16,"Matina",3
"1104",2012,12,"Matina",4
"1105",2012,40,"Matina",5
"1106",2012,17,"Matina",6
"1107",2012,46,"Matina",7
"1108",2012,33,"Matina",8
"1109",2012,26,"Matina",9
"1110",2012,40,"Matina",10
"1111",2012,17,"Matina",11
"1112",2012,32,"Matina",12
"1113",2013,35,"Matina",12
"1114",2013,17,"Matina",1
"1115",2013,8,"Matina",2
"1116",2013,15,"Matina",3
"1117",2013,18,"Matina",4
"1118",2013,31,"Matina",5
"1119",2013,29,"Matina",6
"1120",2013,60,"Matina",7
"1121",2013,60,"Matina",8
"1122",2013,66,"Matina",9
"1123",2013,32,"Matina",10
"1124",2013,43,"Matina",11
"1125",2014,20,"Matina",12
"1126",2014,28,"Matina",1
"1127",2014,38,"Matina",2
"1128",2014,60,"Matina",3
"1129",2014,32,"Matina",4
"1130",2014,57,"Matina",5
"1131",2014,100,"Matina",6
"1132",2014,49,"Matina",7
"1133",2014,25,"Matina",8
"1134",2014,16,"Matina",9
"1135",2014,14,"Matina",10
"1136",2014,11,"Matina",11
"1137",2015,2,"Matina",1
"1138",2015,2,"Matina",2
"1139",2015,1,"Matina",3
"1140",2015,1,"Matina",4
"1141",2015,6,"Matina",5
"1142",2015,5,"Matina",6
"1143",2015,4,"Matina",7
"1144",2015,2,"Matina",8
"1145",2015,3,"Matina",9
"1146",2015,3,"Matina",10
"1147",2015,6,"Matina",11
"1148",2015,6,"Matina",12
"1149",2016,5,"Matina",1
"1150",2016,8,"Matina",2
"1151",2016,2,"Matina",3
"1152",2016,1,"Matina",4
"1153",2016,8,"Matina",5
"1154",2016,6,"Matina",6
"1155",2016,14,"Matina",7
"1156",2016,24,"Matina",8
"1157",2016,12,"Matina",9
"1158",2016,12,"Matina",10
"1159",2016,12,"Matina",11
"1160",2016,6,"Matina",12
"1161",2017,5,"Matina",1
"1162",2017,5,"Matina",2
"1163",2017,26,"Matina",3
"1164",2017,29,"Matina",4
"1165",2017,53,"Matina",5
"1166",2017,124,"Matina",6
"1167",2017,187,"Matina",7
"1168",2017,123,"Matina",8
"1169",2017,59,"Matina",9
"1170",2017,38,"Matina",10
"1171",2017,26,"Matina",11
"1172",2017,6,"Matina",12
"1173",2018,8,"Matina",1
"1174",2018,2,"Matina",2
"1175",2018,7,"Matina",3
"1176",2018,5,"Matina",4
"1177",2018,5,"Matina",5
"1178",2018,1,"Matina",6
"1179",2018,3,"Matina",7
"1180",2018,4,"Matina",8
"1181",2018,0,"Matina",9
"1182",2018,3,"Matina",10
"1183",2018,2,"Matina",11
"1184",2018,7,"Matina",12
"1185",2019,0,"Matina",12
"1186",2019,1,"Matina",1
"1187",2019,1,"Matina",2
"1188",2019,0,"Matina",3
"1189",2019,3,"Matina",4
"1190",2019,0,"Matina",5
"1191",2019,2,"Matina",6
"1192",2019,3,"Matina",7
"1193",2019,4,"Matina",8
"1194",2019,9,"Matina",9
"1195",2019,1,"Matina",10
"1196",2000,5,"Guacimo",1
"1197",2000,2,"Guacimo",2
"1198",2000,0,"Guacimo",3
"1199",2000,1,"Guacimo",4
"1200",2000,1,"Guacimo",5
"1201",2000,0,"Guacimo",6
"1202",2000,0,"Guacimo",7
"1203",2000,0,"Guacimo",8
"1204",2000,0,"Guacimo",9
"1205",2000,0,"Guacimo",10
"1206",2000,0,"Guacimo",11
"1207",2000,0,"Guacimo",12
"1208",2001,3,"Guacimo",1
"1209",2001,1,"Guacimo",2
"1210",2001,1,"Guacimo",3
"1211",2001,0,"Guacimo",4
"1212",2001,0,"Guacimo",5
"1213",2001,0,"Guacimo",6
"1214",2001,0,"Guacimo",7
"1215",2001,0,"Guacimo",8
"1216",2001,83,"Guacimo",9
"1217",2001,63,"Guacimo",10
"1218",2001,29,"Guacimo",11
"1219",2001,2,"Guacimo",12
"1220",2002,1,"Guacimo",12
"1221",2002,4,"Guacimo",1
"1222",2002,0,"Guacimo",2
"1223",2002,0,"Guacimo",3
"1224",2002,0,"Guacimo",4
"1225",2002,4,"Guacimo",5
"1226",2002,0,"Guacimo",6
"1227",2002,5,"Guacimo",7
"1228",2002,29,"Guacimo",8
"1229",2002,58,"Guacimo",9
"1230",2002,7,"Guacimo",10
"1231",2002,2,"Guacimo",11
"1232",2003,4,"Guacimo",12
"1233",2003,0,"Guacimo",1
"1234",2003,1,"Guacimo",2
"1235",2003,2,"Guacimo",3
"1236",2003,0,"Guacimo",4
"1237",2003,1,"Guacimo",5
"1238",2003,4,"Guacimo",6
"1239",2003,41,"Guacimo",7
"1240",2003,26,"Guacimo",8
"1241",2003,28,"Guacimo",9
"1242",2003,9,"Guacimo",10
"1243",2003,9,"Guacimo",11
"1244",2004,1,"Guacimo",1
"1245",2004,4,"Guacimo",2
"1246",2004,2,"Guacimo",3
"1247",2004,1,"Guacimo",4
"1248",2004,4,"Guacimo",5
"1249",2004,0,"Guacimo",6
"1250",2004,1,"Guacimo",7
"1251",2004,4,"Guacimo",8
"1252",2004,2,"Guacimo",9
"1253",2004,2,"Guacimo",10
"1254",2004,2,"Guacimo",11
"1255",2004,5,"Guacimo",12
"1256",2005,13,"Guacimo",1
"1257",2005,13,"Guacimo",2
"1258",2005,11,"Guacimo",3
"1259",2005,16,"Guacimo",4
"1260",2005,89,"Guacimo",5
"1261",2005,73,"Guacimo",6
"1262",2005,53,"Guacimo",7
"1263",2005,120,"Guacimo",8
"1264",2005,169,"Guacimo",9
"1265",2005,195,"Guacimo",10
"1266",2005,61,"Guacimo",11
"1267",2005,17,"Guacimo",12
"1268",2006,3,"Guacimo",1
"1269",2006,8,"Guacimo",2
"1270",2006,4,"Guacimo",3
"1271",2006,3,"Guacimo",4
"1272",2006,6,"Guacimo",5
"1273",2006,11,"Guacimo",6
"1274",2006,24,"Guacimo",7
"1275",2006,13,"Guacimo",8
"1276",2006,9,"Guacimo",9
"1277",2006,9,"Guacimo",10
"1278",2006,10,"Guacimo",11
"1279",2006,7,"Guacimo",12
"1280",2007,32,"Guacimo",1
"1281",2007,50,"Guacimo",2
"1282",2007,46,"Guacimo",3
"1283",2007,36,"Guacimo",4
"1284",2007,34,"Guacimo",5
"1285",2007,40,"Guacimo",6
"1286",2007,74,"Guacimo",7
"1287",2007,72,"Guacimo",8
"1288",2007,80,"Guacimo",9
"1289",2007,111,"Guacimo",10
"1290",2007,77,"Guacimo",11
"1291",2007,71,"Guacimo",12
"1292",2008,8,"Guacimo",12
"1293",2008,29,"Guacimo",1
"1294",2008,19,"Guacimo",2
"1295",2008,10,"Guacimo",3
"1296",2008,2,"Guacimo",4
"1297",2008,21,"Guacimo",5
"1298",2008,64,"Guacimo",6
"1299",2008,27,"Guacimo",7
"1300",2008,15,"Guacimo",8
"1301",2008,21,"Guacimo",9
"1302",2008,26,"Guacimo",10
"1303",2008,5,"Guacimo",11
"1304",2009,5,"Guacimo",1
"1305",2009,2,"Guacimo",2
"1306",2009,1,"Guacimo",3
"1307",2009,2,"Guacimo",4
"1308",2009,2,"Guacimo",5
"1309",2009,4,"Guacimo",6
"1310",2009,3,"Guacimo",7
"1311",2009,2,"Guacimo",8
"1312",2009,6,"Guacimo",9
"1313",2009,1,"Guacimo",10
"1314",2009,7,"Guacimo",11
"1315",2009,1,"Guacimo",12
"1316",2010,7,"Guacimo",1
"1317",2010,2,"Guacimo",2
"1318",2010,15,"Guacimo",3
"1319",2010,19,"Guacimo",4
"1320",2010,17,"Guacimo",5
"1321",2010,50,"Guacimo",6
"1322",2010,134,"Guacimo",7
"1323",2010,179,"Guacimo",8
"1324",2010,103,"Guacimo",9
"1325",2010,125,"Guacimo",10
"1326",2010,128,"Guacimo",11
"1327",2010,38,"Guacimo",12
"1328",2011,21,"Guacimo",1
"1329",2011,8,"Guacimo",2
"1330",2011,9,"Guacimo",3
"1331",2011,18,"Guacimo",4
"1332",2011,59,"Guacimo",5
"1333",2011,22,"Guacimo",6
"1334",2011,90,"Guacimo",7
"1335",2011,260,"Guacimo",8
"1336",2011,255,"Guacimo",9
"1337",2011,301,"Guacimo",10
"1338",2011,176,"Guacimo",11
"1339",2011,56,"Guacimo",12
"1340",2012,62,"Guacimo",1
"1341",2012,28,"Guacimo",2
"1342",2012,26,"Guacimo",3
"1343",2012,33,"Guacimo",4
"1344",2012,32,"Guacimo",5
"1345",2012,45,"Guacimo",6
"1346",2012,48,"Guacimo",7
"1347",2012,86,"Guacimo",8
"1348",2012,100,"Guacimo",9
"1349",2012,112,"Guacimo",10
"1350",2012,83,"Guacimo",11
"1351",2012,52,"Guacimo",12
"1352",2013,34,"Guacimo",12
"1353",2013,31,"Guacimo",1
"1354",2013,14,"Guacimo",2
"1355",2013,14,"Guacimo",3
"1356",2013,43,"Guacimo",4
"1357",2013,41,"Guacimo",5
"1358",2013,112,"Guacimo",6
"1359",2013,254,"Guacimo",7
"1360",2013,326,"Guacimo",8
"1361",2013,294,"Guacimo",9
"1362",2013,114,"Guacimo",10
"1363",2013,54,"Guacimo",11
"1364",2014,13,"Guacimo",12
"1365",2014,17,"Guacimo",1
"1366",2014,15,"Guacimo",2
"1367",2014,16,"Guacimo",3
"1368",2014,26,"Guacimo",4
"1369",2014,35,"Guacimo",5
"1370",2014,50,"Guacimo",6
"1371",2014,44,"Guacimo",7
"1372",2014,40,"Guacimo",8
"1373",2014,18,"Guacimo",9
"1374",2014,8,"Guacimo",10
"1375",2014,7,"Guacimo",11
"1376",2015,2,"Guacimo",1
"1377",2015,1,"Guacimo",2
"1378",2015,1,"Guacimo",3
"1379",2015,0,"Guacimo",4
"1380",2015,2,"Guacimo",5
"1381",2015,3,"Guacimo",6
"1382",2015,1,"Guacimo",7
"1383",2015,7,"Guacimo",8
"1384",2015,2,"Guacimo",9
"1385",2015,10,"Guacimo",10
"1386",2015,7,"Guacimo",11
"1387",2015,3,"Guacimo",12
"1388",2016,2,"Guacimo",1
"1389",2016,2,"Guacimo",2
"1390",2016,1,"Guacimo",3
"1391",2016,0,"Guacimo",4
"1392",2016,6,"Guacimo",5
"1393",2016,18,"Guacimo",6
"1394",2016,9,"Guacimo",7
"1395",2016,37,"Guacimo",8
"1396",2016,22,"Guacimo",9
"1397",2016,24,"Guacimo",10
"1398",2016,19,"Guacimo",11
"1399",2016,7,"Guacimo",12
"1400",2017,4,"Guacimo",1
"1401",2017,10,"Guacimo",2
"1402",2017,10,"Guacimo",3
"1403",2017,14,"Guacimo",4
"1404",2017,29,"Guacimo",5
"1405",2017,51,"Guacimo",6
"1406",2017,112,"Guacimo",7
"1407",2017,59,"Guacimo",8
"1408",2017,53,"Guacimo",9
"1409",2017,34,"Guacimo",10
"1410",2017,12,"Guacimo",11
"1411",2017,6,"Guacimo",12
"1412",2018,4,"Guacimo",1
"1413",2018,14,"Guacimo",2
"1414",2018,10,"Guacimo",3
"1415",2018,11,"Guacimo",4
"1416",2018,3,"Guacimo",5
"1417",2018,9,"Guacimo",6
"1418",2018,17,"Guacimo",7
"1419",2018,2,"Guacimo",8
"1420",2018,7,"Guacimo",9
"1421",2018,18,"Guacimo",10
"1422",2018,13,"Guacimo",11
"1423",2018,13,"Guacimo",12
"1424",2019,0,"Guacimo",12
"1425",2019,9,"Guacimo",1
"1426",2019,15,"Guacimo",2
"1427",2019,14,"Guacimo",3
"1428",2019,14,"Guacimo",4
"1429",2019,17,"Guacimo",5
"1430",2019,39,"Guacimo",6
"1431",2019,122,"Guacimo",7
"1432",2019,108,"Guacimo",8
"1433",2019,108,"Guacimo",9
"1434",2019,34,"Guacimo",10
"1435",2000,0,"Sarapiquí",1
"1436",2000,0,"Sarapiquí",2
"1437",2000,0,"Sarapiquí",3
"1438",2000,0,"Sarapiquí",4
"1439",2000,0,"Sarapiquí",5
"1440",2000,0,"Sarapiquí",6
"1441",2000,0,"Sarapiquí",7
"1442",2000,0,"Sarapiquí",8
"1443",2000,0,"Sarapiquí",9
"1444",2000,0,"Sarapiquí",10
"1445",2000,0,"Sarapiquí",11
"1446",2000,0,"Sarapiquí",12
"1447",2001,0,"Sarapiquí",1
"1448",2001,0,"Sarapiquí",2
"1449",2001,0,"Sarapiquí",3
"1450",2001,0,"Sarapiquí",4
"1451",2001,0,"Sarapiquí",5
"1452",2001,0,"Sarapiquí",6
"1453",2001,2,"Sarapiquí",7
"1454",2001,0,"Sarapiquí",8
"1455",2001,0,"Sarapiquí",9
"1456",2001,0,"Sarapiquí",10
"1457",2001,0,"Sarapiquí",11
"1458",2001,0,"Sarapiquí",12
"1459",2002,1,"Sarapiquí",12
"1460",2002,0,"Sarapiquí",1
"1461",2002,1,"Sarapiquí",2
"1462",2002,0,"Sarapiquí",3
"1463",2002,0,"Sarapiquí",4
"1464",2002,0,"Sarapiquí",5
"1465",2002,0,"Sarapiquí",6
"1466",2002,0,"Sarapiquí",7
"1467",2002,1,"Sarapiquí",8
"1468",2002,5,"Sarapiquí",9
"1469",2002,2,"Sarapiquí",10
"1470",2002,0,"Sarapiquí",11
"1471",2003,0,"Sarapiquí",12
"1472",2003,0,"Sarapiquí",1
"1473",2003,0,"Sarapiquí",2
"1474",2003,0,"Sarapiquí",3
"1475",2003,0,"Sarapiquí",4
"1476",2003,0,"Sarapiquí",5
"1477",2003,0,"Sarapiquí",6
"1478",2003,0,"Sarapiquí",7
"1479",2003,39,"Sarapiquí",8
"1480",2003,23,"Sarapiquí",9
"1481",2003,3,"Sarapiquí",10
"1482",2003,6,"Sarapiquí",11
"1483",2004,1,"Sarapiquí",1
"1484",2004,1,"Sarapiquí",2
"1485",2004,0,"Sarapiquí",3
"1486",2004,2,"Sarapiquí",4
"1487",2004,3,"Sarapiquí",5
"1488",2004,18,"Sarapiquí",6
"1489",2004,21,"Sarapiquí",7
"1490",2004,37,"Sarapiquí",8
"1491",2004,96,"Sarapiquí",9
"1492",2004,56,"Sarapiquí",10
"1493",2004,17,"Sarapiquí",11
"1494",2004,20,"Sarapiquí",12
"1495",2005,42,"Sarapiquí",1
"1496",2005,33,"Sarapiquí",2
"1497",2005,35,"Sarapiquí",3
"1498",2005,72,"Sarapiquí",4
"1499",2005,75,"Sarapiquí",5
"1500",2005,106,"Sarapiquí",6
"1501",2005,181,"Sarapiquí",7
"1502",2005,485,"Sarapiquí",8
"1503",2005,241,"Sarapiquí",9
"1504",2005,57,"Sarapiquí",10
"1505",2005,47,"Sarapiquí",11
"1506",2005,12,"Sarapiquí",12
"1507",2006,1,"Sarapiquí",1
"1508",2006,1,"Sarapiquí",2
"1509",2006,2,"Sarapiquí",3
"1510",2006,0,"Sarapiquí",4
"1511",2006,4,"Sarapiquí",5
"1512",2006,7,"Sarapiquí",6
"1513",2006,5,"Sarapiquí",7
"1514",2006,1,"Sarapiquí",8
"1515",2006,0,"Sarapiquí",9
"1516",2006,1,"Sarapiquí",10
"1517",2006,11,"Sarapiquí",11
"1518",2006,18,"Sarapiquí",12
"1519",2007,6,"Sarapiquí",1
"1520",2007,7,"Sarapiquí",2
"1521",2007,13,"Sarapiquí",3
"1522",2007,3,"Sarapiquí",4
"1523",2007,7,"Sarapiquí",5
"1524",2007,16,"Sarapiquí",6
"1525",2007,60,"Sarapiquí",7
"1526",2007,51,"Sarapiquí",8
"1527",2007,82,"Sarapiquí",9
"1528",2007,100,"Sarapiquí",10
"1529",2007,81,"Sarapiquí",11
"1530",2007,30,"Sarapiquí",12
"1531",2008,11,"Sarapiquí",12
"1532",2008,123,"Sarapiquí",1
"1533",2008,137,"Sarapiquí",2
"1534",2008,167,"Sarapiquí",3
"1535",2008,148,"Sarapiquí",4
"1536",2008,159,"Sarapiquí",5
"1537",2008,183,"Sarapiquí",6
"1538",2008,112,"Sarapiquí",7
"1539",2008,39,"Sarapiquí",8
"1540",2008,10,"Sarapiquí",9
"1541",2008,3,"Sarapiquí",10
"1542",2008,1,"Sarapiquí",11
"1543",2009,0,"Sarapiquí",1
"1544",2009,0,"Sarapiquí",2
"1545",2009,0,"Sarapiquí",3
"1546",2009,3,"Sarapiquí",4
"1547",2009,0,"Sarapiquí",5
"1548",2009,0,"Sarapiquí",6
"1549",2009,9,"Sarapiquí",7
"1550",2009,27,"Sarapiquí",8
"1551",2009,10,"Sarapiquí",9
"1552",2009,1,"Sarapiquí",10
"1553",2009,1,"Sarapiquí",11
"1554",2009,0,"Sarapiquí",12
"1555",2010,19,"Sarapiquí",1
"1556",2010,21,"Sarapiquí",2
"1557",2010,36,"Sarapiquí",3
"1558",2010,24,"Sarapiquí",4
"1559",2010,50,"Sarapiquí",5
"1560",2010,84,"Sarapiquí",6
"1561",2010,99,"Sarapiquí",7
"1562",2010,59,"Sarapiquí",8
"1563",2010,58,"Sarapiquí",9
"1564",2010,8,"Sarapiquí",10
"1565",2010,0,"Sarapiquí",11
"1566",2010,0,"Sarapiquí",12
"1567",2011,23,"Sarapiquí",1
"1568",2011,7,"Sarapiquí",2
"1569",2011,0,"Sarapiquí",3
"1570",2011,1,"Sarapiquí",4
"1571",2011,11,"Sarapiquí",5
"1572",2011,7,"Sarapiquí",6
"1573",2011,5,"Sarapiquí",7
"1574",2011,19,"Sarapiquí",8
"1575",2011,16,"Sarapiquí",9
"1576",2011,15,"Sarapiquí",10
"1577",2011,7,"Sarapiquí",11
"1578",2011,9,"Sarapiquí",12
"1579",2012,14,"Sarapiquí",1
"1580",2012,7,"Sarapiquí",2
"1581",2012,7,"Sarapiquí",3
"1582",2012,22,"Sarapiquí",4
"1583",2012,41,"Sarapiquí",5
"1584",2012,219,"Sarapiquí",6
"1585",2012,304,"Sarapiquí",7
"1586",2012,314,"Sarapiquí",8
"1587",2012,276,"Sarapiquí",9
"1588",2012,259,"Sarapiquí",10
"1589",2012,126,"Sarapiquí",11
"1590",2012,69,"Sarapiquí",12
"1591",2013,37,"Sarapiquí",12
"1592",2013,52,"Sarapiquí",1
"1593",2013,23,"Sarapiquí",2
"1594",2013,40,"Sarapiquí",3
"1595",2013,162,"Sarapiquí",4
"1596",2013,202,"Sarapiquí",5
"1597",2013,220,"Sarapiquí",6
"1598",2013,179,"Sarapiquí",7
"1599",2013,149,"Sarapiquí",8
"1600",2013,180,"Sarapiquí",9
"1601",2013,111,"Sarapiquí",10
"1602",2013,44,"Sarapiquí",11
"1603",2014,21,"Sarapiquí",12
"1604",2014,44,"Sarapiquí",1
"1605",2014,19,"Sarapiquí",2
"1606",2014,30,"Sarapiquí",3
"1607",2014,20,"Sarapiquí",4
"1608",2014,51,"Sarapiquí",5
"1609",2014,75,"Sarapiquí",6
"1610",2014,101,"Sarapiquí",7
"1611",2014,43,"Sarapiquí",8
"1612",2014,39,"Sarapiquí",9
"1613",2014,24,"Sarapiquí",10
"1614",2014,20,"Sarapiquí",11
"1615",2015,7,"Sarapiquí",1
"1616",2015,7,"Sarapiquí",2
"1617",2015,11,"Sarapiquí",3
"1618",2015,5,"Sarapiquí",4
"1619",2015,10,"Sarapiquí",5
"1620",2015,27,"Sarapiquí",6
"1621",2015,8,"Sarapiquí",7
"1622",2015,9,"Sarapiquí",8
"1623",2015,15,"Sarapiquí",9
"1624",2015,10,"Sarapiquí",10
"1625",2015,16,"Sarapiquí",11
"1626",2015,18,"Sarapiquí",12
"1627",2016,20,"Sarapiquí",1
"1628",2016,13,"Sarapiquí",2
"1629",2016,7,"Sarapiquí",3
"1630",2016,14,"Sarapiquí",4
"1631",2016,15,"Sarapiquí",5
"1632",2016,13,"Sarapiquí",6
"1633",2016,59,"Sarapiquí",7
"1634",2016,121,"Sarapiquí",8
"1635",2016,111,"Sarapiquí",9
"1636",2016,134,"Sarapiquí",10
"1637",2016,62,"Sarapiquí",11
"1638",2016,54,"Sarapiquí",12
"1639",2017,43,"Sarapiquí",1
"1640",2017,6,"Sarapiquí",2
"1641",2017,13,"Sarapiquí",3
"1642",2017,6,"Sarapiquí",4
"1643",2017,16,"Sarapiquí",5
"1644",2017,17,"Sarapiquí",6
"1645",2017,25,"Sarapiquí",7
"1646",2017,20,"Sarapiquí",8
"1647",2017,14,"Sarapiquí",9
