"Canton" "column1"
"499" "Atenas" -0.380109087750085
"500" "Atenas" -0.342046070009515
"501" "Atenas" -0.307842369375034
"502" "Atenas" -0.277797756929637
"503" "Atenas" -0.251952446511248
"504" "Atenas" -0.230131879965215
"505" "Atenas" -0.212007972614164
"506" "Atenas" -0.197165409135543
"507" "Atenas" -0.18516425705004
"508" "Atenas" -0.175593311445078
"509" "Atenas" -0.168111294400645
"510" "Atenas" -0.162475001767018
"511" "Atenas" -0.158554786184384
"512" "Atenas" -0.156338587342334
"513" "Atenas" -0.155926245241679
"514" "Atenas" -0.157516155788836
"515" "Atenas" -0.161386472023683
"516" "Atenas" -0.167873002624674
"517" "Atenas" -0.17734569953861
"518" "Atenas" -0.190185177980114
"519" "Atenas" -0.206760134060673
"520" "Atenas" -0.227405907527462
"521" "Atenas" -0.252403879512285
"522" "Atenas" -0.281960988586448
"523" "Atenas" -0.316188461560709
"524" "Atenas" -0.355078929952411
"525" "Atenas" -0.398481451051063
"526" "Atenas" -0.446074550518834
"527" "Atenas" -0.497338176632507
"528" "Atenas" -0.551526254629079
"529" "Atenas" -0.607642106492833
"530" "Atenas" -0.664419014631013
"531" "Atenas" -0.720307266275555
"532" "Atenas" -0.773466782529026
"533" "Atenas" -0.821760765626811
"534" "Atenas" -0.862740842506926
"535" "Atenas" -0.893608411268264
"536" "Atenas" -0.911131065005521
"537" "Atenas" -0.911488355585252
"538" "Atenas" -0.890020986108897
"539" "Atenas" -0.840871682456694
"540" "Atenas" -0.756563815011431
"541" "Atenas" -0.627741504413164
"542" "Atenas" -0.443744391011379
"543" "Atenas" -0.195511876537885
"544" "Atenas" 0.117313285959588
"545" "Atenas" 0.476671430251647
"546" "Atenas" 0.844371411929683
"547" "Atenas" 1.17814730264458
"548" "Atenas" 1.45213190144722
"549" "Atenas" 1.66132695157127
"550" "Atenas" 1.81306349763979
"551" "Atenas" 1.91830134400474
"552" "Atenas" 1.9872993266955
"553" "Atenas" 2.0283527259693
"554" "Atenas" 2.04781346677917
"555" "Atenas" 2.05046484458676
"556" "Atenas" 2.03990947535742
"557" "Atenas" 2.01888055205609
"558" "Atenas" 1.9894714309614
"559" "Atenas" 1.95330012294463
"560" "Atenas" 1.91162649249681
"561" "Atenas" 1.86543618669349
"562" "Atenas" 1.81550128954509
"563" "Atenas" 1.76242457558683
"564" "Atenas" 1.70667206660203
"565" "Atenas" 1.64859715780087
"566" "Atenas" 1.58845864372886
"567" "Atenas" 1.52643435744937
"568" "Atenas" 1.46263170784929
"569" "Atenas" 1.39709606881705
"570" "Atenas" 1.32981768310668
"571" "Atenas" 1.2607374668764
"572" "Atenas" 1.18975184777994
"573" "Atenas" 1.1167165925967
"574" "Atenas" 1.04144957969588
"575" "Atenas" 0.963732788702667
"576" "Atenas" 0.883314572637469
"577" "Atenas" 0.799914669136384
"578" "Atenas" 0.713236398358922
"579" "Atenas" 0.622992835777349
"580" "Atenas" 0.52895574876443
"581" "Atenas" 0.431036378823717
"582" "Atenas" 0.329403521206475
"583" "Atenas" 0.224634046701686
"584" "Atenas" 0.117872301452253
"585" "Atenas" 0.0109504611167045
"586" "Atenas" -0.0935968668805642
"587" "Atenas" -0.192684742135006
"588" "Atenas" -0.283012698596248
"589" "Atenas" -0.361523658366529
"590" "Atenas" -0.425863972423483
"591" "Atenas" -0.474711535262636
"592" "Atenas" -0.50789179502117
"593" "Atenas" -0.526282210728783
"594" "Atenas" -0.531568269509292
"595" "Atenas" -0.525936401482676
"596" "Atenas" -0.51177742906937
"597" "Atenas" -0.491446845518731
"598" "Atenas" -0.467100426487598
"599" "Atenas" -0.440603050809025
"600" "Atenas" -0.413496918504458
"601" "Atenas" -0.387011283054723
"602" "Atenas" -0.362096861021871
"603" "Atenas" -0.339471719824751
"604" "Atenas" -0.319669740191877
"605" "Atenas" -0.303086553652541
"606" "Atenas" -0.290020694227947
"607" "Atenas" -0.280709543506188
"608" "Atenas" -0.275360664774263
"609" "Atenas" -0.274179539755088
"610" "Atenas" -0.277394731421061
"611" "Atenas" -0.285281223271031
"612" "Atenas" -0.298182183951561
"613" "Atenas" -0.316528664927289
"614" "Atenas" -0.34085568717388
"615" "Atenas" -0.371811691050255
"616" "Atenas" -0.410156275767902
"617" "Atenas" -0.456738479583832
"618" "Atenas" -0.512444774259036
"619" "Atenas" -0.578103393337333
"620" "Atenas" -0.654331833486953
"621" "Atenas" -0.741321456599212
"622" "Atenas" -0.838572364571152
"623" "Atenas" -0.944625806441796
"624" "Atenas" -1.05688237546703
"625" "Atenas" -1.17161628139806
"626" "Atenas" -1.28426312164327
"627" "Atenas" -1.38995862832583
"628" "Atenas" -1.48418515030595
"629" "Atenas" -1.56332624119696
"630" "Atenas" -1.6249829079615
"631" "Atenas" -1.66802459153127
"632" "Atenas" -1.69244840371616
"633" "Atenas" -1.69915335727446
"634" "Atenas" -1.68971327151231
"635" "Atenas" -1.66618895981872
"636" "Atenas" -1.6309844262016
"637" "Atenas" -1.58673257465425
"638" "Atenas" -1.53619174137327
"639" "Atenas" -1.48213991979345
"640" "Atenas" -1.42726336059824
"641" "Atenas" -1.37404551581906
"642" "Atenas" -1.32466761437698
"643" "Atenas" -1.28093217207156
"644" "Atenas" -1.24421648324034
"645" "Atenas" -1.21545720137613
"646" "Atenas" -1.1951621454541
"647" "Atenas" -1.18344296618225
"648" "Atenas" -1.18006229006961
"649" "Atenas" -1.18449043515239
"650" "Atenas" -1.19596849651501
"651" "Atenas" -1.21357557611467
"652" "Atenas" -1.23629779271939
"653" "Atenas" -1.26309562885963
"654" "Atenas" -1.29296471408092
"655" "Atenas" -1.3249840058063
"656" "Atenas" -1.3583451154294
"657" "Atenas" -1.39235762478464
"658" "Atenas" -1.4264278290182
"659" "Atenas" -1.46001247611549
"660" "Atenas" -1.49255463019301
"661" "Atenas" -1.52341517252045
"662" "Atenas" -1.55181910568671
"663" "Atenas" -1.57683795644801
"664" "Atenas" -1.5974249346297
"665" "Atenas" -1.61250655025013
"666" "Atenas" -1.62111582559065
"667" "Atenas" -1.62253547713939
"668" "Atenas" -1.61641308990535
"669" "Atenas" -1.60281839326817
"670" "Atenas" -1.58223153076091
"671" "Atenas" -1.55547165396409
"672" "Atenas" -1.52358885300704
"673" "Atenas" -1.487745964893
"674" "Atenas" -1.44911198842219
"675" "Atenas" -1.40878002686975
"676" "Atenas" -1.3677139258516
"677" "Atenas" -1.32672140443432
"678" "Atenas" -1.28644807632807
"679" "Atenas" -1.24738581326767
"680" "Atenas" -1.20988950814477
"681" "Atenas" -1.17419761004391
"682" "Atenas" -1.14045324294045
"683" "Atenas" -1.10872396900825
"684" "Atenas" -1.07901920069009
"685" "Cañas" -2.89002865366692
"686" "Cañas" -2.81998518349928
"687" "Cañas" -2.74591673156795
"688" "Cañas" -2.66807888437909
"689" "Cañas" -2.58693476030798
"690" "Cañas" -2.50318099591769
"691" "Cañas" -2.41775570813044
"692" "Cañas" -2.33182089777056
"693" "Cañas" -2.24671497757674
"694" "Cañas" -2.16387679086689
"695" "Cañas" -2.08474926830371
"696" "Cañas" -2.01067642469859
"697" "Cañas" -1.94280949523733
"698" "Cañas" -1.88203575229396
"699" "Cañas" -1.82893789815962
"700" "Cañas" -1.78378514665656
"701" "Cañas" -1.74655147541918
"702" "Cañas" -1.71695335399787
"703" "Cañas" -1.69449859967236
"704" "Cañas" -1.67853912748666
"705" "Cañas" -1.66832227073452
"706" "Cañas" -1.66303729058542
"707" "Cañas" -1.66185526061234
"708" "Cañas" -1.66396159502758
"709" "Cañas" -1.66858115390136
"710" "Cañas" -1.6749962326151
"711" "Cañas" -1.68255794924391
"712" "Cañas" -1.69069167237926
"713" "Cañas" -1.69889723683909
"714" "Cañas" -1.70674480115119
"715" "Cañas" -1.71386731554696
"716" "Cañas" -1.71995068874139
"717" "Cañas" -1.72472285627786
"718" "Cañas" -1.72794304873547
"719" "Cañas" -1.7293926161686
"720" "Cañas" -1.72886876132985
"721" "Cañas" -1.72618243647557
"722" "Cañas" -1.72116142701752
"723" "Cañas" -1.71365923590931
"724" "Cañas" -1.70356975781637
"725" "Cañas" -1.69084688113343
"726" "Cañas" -1.67552712530471
"727" "Cañas" -1.65775234707019
"728" "Cañas" -1.63778867556324
"729" "Cañas" -1.61603748744973
"730" "Cañas" -1.59303472493871
"731" "Cañas" -1.56943634728966
"732" "Cañas" -1.54599003430358
"733" "Cañas" -1.52349590586384
"734" "Cañas" -1.50276122354708
"735" "Cañas" -1.48455509328596
"736" "Cañas" -1.46956876389419
"737" "Cañas" -1.45838542042557
